product_id,product_title,description,item_number,gtin_number,upc_number,cooking_instructions,ingredients,sub_header,carton_size,case_pack_size,features_benefits,country_of_origin,cooking_methods,grades,market_segments,menu_occasions,brands,product_types,product_sizes,product_species,certifications,market_channels,Allergens
4032040,Pelagicus crab meat,"<p>Our Special consists of pieces&nbsp;of backfin and white body meat, the most economical white meat from&nbsp;all crabs. This crab meat (Portunus spp) is available year round.&nbsp;</p>
",4032040,10073994004382,73994004521,"<p>Best used in dips, soups, salads, stuffing, and crab cakes.</p>
","<p>crab meat (portunus spp). Contains sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
","Crab Meat, Imported",N/A x 3.25 x 3.5,6 CUPS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
</ul>
","India, Indonesia",Ready to Eat,Special,"Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market,Retail - Warehouse Club","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,8 OZ.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat",Retail,Crustacean Shellfish
4032020,Pelagicus crab meat,"<p>Our Jumbo Lump includes lumps of sweet white crab meat in every can. This crab meat (Portunus spp) is available year round.</p>
",4032020,10073994004375,73994004507,"<p>Best used in crab cakes, gourmet stuffing, salads, and crab cocktails.</p>
","<p>crab meat (portunus spp). Contains sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
","Crab Meat, Jumbo Lump, Imported",N/A x 3.25 x 3.5,6 CUPS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
	<li>Counts on jumbo lump grades giving a consistent number of pieces.</li>
</ul>
","India, Indonesia",Ready to Eat,90/130 Jumbo Lump,"Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market,Retail - Warehouse Club","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,8 OZ.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat",Retail,Crustacean Shellfish
4002020,Pelagicus crab meat,"<p>Our Jumbo Lump ranges from 90 to 130 lumps of sweet white crab meat per can. This crab meat (Portunus spp) is available year round.</p>
",4002020,10073994004405,73994004057,"<p>Best used in crab cocktails, salads, and casseroles.</p>
","<p>CRAB MEAT (PORTUNUS SPP). CONTAINS SODIUM ACID PYROPHOSPHATE TO PREVENT THE FORMATION OF STRUVITE CRYSTALS.</p>
",90 to 130 Lumps of Sweet White Crab Meat,,6 CANS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
	<li>Counts on jumbo lump grades giving a consistent number of pieces.</li>
</ul>
","India, Thailand, Indonesia, Philippines, Vietnam",Ready to Eat,90/130 Jumbo Lump,"Business & Industry,Education,Healthcare,On-site - Travel and Leisure,On-site – Casinos,On-site – Lodging,Other – Catering,Other – Commissary,Other – Vending,Restaurants - Casual Dining,Restaurants - Fast Casual,Restaurants - Fine Dining,Restaurants - Quick Service,Restaurants – Catering,Restaurants – Midscale,Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market,Retail - Warehouse Club","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,1 LB.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat","Foodservice, Retail Service Deli",Crustacean Shellfish
4002030,Pelagicus crab meat,"<p>Our Premium Lump consists of pieces of broken jumbo lump and body meat. This crab meat (Portunus spp) is available year round</p>
",4002030,10073994004399,73994004064,"<p>Best used in crab cakes and gourmet stuffing.</p>
","<p>crab meat (portunus spp). Contains sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
",Broken Lumps and Body Meat,,6 CANS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
	<li>Counts on jumbo lump grades giving a consistent number of pieces.</li>
</ul>
","India, Thailand, Indonesia, Philippines, Vietnam",Ready to Eat,Premium Lump,"Business & Industry,Education,Healthcare,On-site - Travel and Leisure,On-site – Casinos,On-site – Lodging,Other – Catering,Other – Commissary,Other – Vending,Restaurants - Casual Dining,Restaurants - Fast Casual,Restaurants - Fine Dining,Restaurants - Quick Service,Restaurants – Catering,Restaurants – Midscale,Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market,Retail - Warehouse Club","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,1 LB.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat","Foodservice, Retail Service Deli",Crustacean Shellfish
4002040,Pelagicus crab meat,"<p>Our Special consists of pieces of backfin and white body meat. This crab meat (Portunus spp) is available year round.</p>
",4002040,10073994004429,73994004026,"<p>Best used in dips, soups, salads, stuffing, and crab cakes.</p>
","<p>crab meat (portunus spp). Contains all-natural sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
",Pieces of Backfin and Body Meat,,6 CANS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
</ul>
","India, Thailand, Indonesia, Philippines, Vietnam",Ready to Eat,Special,"Business & Industry,Education,Healthcare,On-site - Travel and Leisure,On-site – Casinos,On-site – Lodging,Other – Catering,Other – Commissary,Other – Vending,Restaurants - Casual Dining,Restaurants - Fast Casual,Restaurants - Fine Dining,Restaurants - Quick Service,Restaurants – Catering,Restaurants – Midscale,Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market,Retail - Warehouse Club","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,1 LB.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat","Foodservice, Retail Service Deli",Crustacean Shellfish
4002080,Pelagicus crab meat,"<p>Our Backfin consists of white body meat topped with lump. This crab meat (Portunus spp) is available year round.</p>
",4002080,10073994004412,73994004156,"<p>Best used in dips, soups, salads, stuffing, and crab cakes.</p>
","<p>crab meat (portunus spp). Contains sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
",Pieces of Broken Lump and Body Meat,,6 CANS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
</ul>
","India, Thailand, Indonesia, Philippines, Vietnam",Ready to Eat,Backfin,"Business & Industry,Education,Healthcare,On-site - Travel and Leisure,On-site – Casinos,On-site – Lodging,Other – Catering,Other – Commissary,Other – Vending,Restaurants - Casual Dining,Restaurants - Fast Casual,Restaurants - Fine Dining,Restaurants - Quick Service,Restaurants – Catering,Restaurants – Midscale,Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market,Retail - Warehouse Club","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,1 LB.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat","Foodservice, Retail Service Deli",Crustacean Shellfish
4002510,Pelagicus crab meat,"<p>The #1 reason why crab meat is purchased is to make crab cakes. With this in mind, Handy created the Crab Meat Combo, which makes the perfect crab cake! Not only does the combo contain close to the natural percent of meat that a crab produces; your customers will find that the combo improves the flavor and the consistency of their crab cakes. Give your customers a product that brings true value to the kitchen: the crab cake combo!</p>
",4002510,10073994004443,73994003159,"<p>Form into crab cakes, or use in pasta dishes, casseroles and imperials.</p>

<p>{""preview_thumbnail"":""/sites/default/files/styles/video_embed_wysiwyg_preview/public/video_thumbnails/HOLCLNJ2_tI.jpg?itok=IetJ4sD2"",""video_url"":""https://www.youtube.com/watch?v=HOLCLNJ2_tI"",""settings"":{""responsive"":1,""width"":""854"",""height"":""480"",""autoplay"":0},""settings_summary"":[""Embedded Video (Responsive).""]}</p>
","<p>crab meat (portunus spp). Contains sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
",Makes the Perfect Crab Cake!,,6 CANS,"<ul>
	<li>Layered (not blended)&nbsp;crab meat&nbsp;improves recipe &amp; consistency.</li>
	<li>Keeps moisture in the cake.</li>
	<li>Reduces crab grades needed for recipe.</li>
	<li>Binds together better than other grades.</li>
	<li>Saves on labor costs.&nbsp;</li>
	<li>Reduces&nbsp;amount of space needed to store (1 can vs. several can grades).</li>
	<li>Layered blend: 10% jumbo lump, 30% lump, 20% special, 40% claw</li>
</ul>
","India, Thailand, Indonesia, Philippines, and Vietnam",Ready to Eat,Crab Cake Combo,"Business & Industry,Education,Healthcare,On-site - Travel and Leisure,On-site – Casinos,On-site – Lodging,Other – Catering,Other – Commissary,Other – Vending,Restaurants - Casual Dining,Restaurants - Fast Casual,Restaurants - Fine Dining,Restaurants - Quick Service,Restaurants – Catering,Restaurants – Midscale,Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market,Retail - Warehouse Club","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,1 LB.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat","Foodservice, Retail Service Deli",Crustacean Shellfish
4092010,Pelagicus crab meat,"<p>Our Jumbo Lump includes&nbsp;lumps of sweet white crab meat in every can. This crab meat (Portunus spp) is available year round.</p>
",4092010,10073994004436,73994020101,"<p>Best used in gourmet crab cakes, salads, and crab cocktails.</p>
","<p>crab meat (portunus spp). Contains all-natural sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
",Jumbo Lumps of Sweet White Crab Meat,,6 CUPS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
	<li>Counts on jumbo lump grades giving a consistent number of pieces.</li>
</ul>
","India, Thailand, Indonesia, Philippines, Vietnam",Ready to Eat,90/130 Jumbo Lump,"Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,16 OZ.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat",Retail,Crustacean Shellfish
4092030,Pelagicus crab meat,"<p>Our Premium Lump consists of pieces of broken jumbo lump and body meat. This crab meat (Portunus spp) is available year round.</p>
",4092030,10073994004467,73994006648,"<p>Best used for crab cakes and gourmet stuffing.</p>
","<p>crab meat (portunus spp). Contains all-natural sodium acid pyrophosphate to prevent the formation of struvite crystals.</p>
",Broken Lump and Body Meat from Sweet White Crab Meat,,6 CUPS,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production = dependable supply</li>
</ul>
","India, Thailand, Indonesia, Philippines, Vietnam",Ready to Eat,Premium Lump,"Retail - Cash and Carry,Retail - Convenient Stores,Retail - Service Deli,Retail - Super Market","Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,16 OZ.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat",Retail,Crustacean Shellfish
4092040,Pelagicus crab meat,"<p>Our Special consists of pieces of backfin and white body meat. This crab meat (Portunus spp) is available year round.</p>
",4092040,10073994004450,73994006655,"<p>Best used in dips, soups, salads, stuffing, and crab cakes.</p>
","<h3><span style=""font-size:12pt""><span style=""font-family:Calibri,sans-serif""><span style=""background:white""><span style=""font-family:Montserrat""><span style=""color:black""><span style=""text-transform:uppercase"">CRAB MEAT (PORTUNUS SPP). CONTAINS SODIUM ACID PYROPHOSPHATE TO PREVENT THE FORMATION OF STRUVITE CRYSTALS.</span></span></span></span></span></span></h3>
",Pieces of Backfin and Body Meat,3.5 x 4.25 x 3.5,6 x 1lb,"<ul>
	<li><span style=""font-size:12pt""><span style=""background:white""><span style=""color:black""><span style=""tab-stops:list .5in""><span style=""font-family:Calibri,sans-serif""><span style=""font-family:Montserrat"">From steamed live crabs for better flavor and texture</span></span></span></span></span></span></li>
	<li><span style=""font-size:12pt""><span style=""background:white""><span style=""color:black""><span style=""tab-stops:list .5in""><span style=""font-family:Calibri,sans-serif""><span style=""font-family:Montserrat"">Black light inspected to remove shell, making it virtually shell-free</span></span></span></span></span></span></li>
	<li><span style=""font-size:12pt""><span style=""background:white""><span style=""color:black""><span style=""tab-stops:list .5in""><span style=""font-family:Calibri,sans-serif""><span style=""font-family:Montserrat"">Year round production = dependable supply</span></span></span></span></span></span></li>
	<li><span style=""font-size:12pt""><span style=""background:white""><span style=""color:black""><span style=""tab-stops:list .5in""><span style=""font-family:Calibri,sans-serif""><span style=""font-family:Montserrat"">Counts on jumbo lump grades giving a consistent number of pieces.</span></span></span></span></span></span></li>
</ul>
",Product of Indonesia,Ready to Eat,Special,,"Breakfast,Brunch,Dinner,Lunch,Snack",Handy Seafood,PELAGICUS,16 OZ.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat",Retail,Crustacean Shellfish
4032035,Pelagicus Crab Meat (Lump / 8 OZ.),"<p>Our Lump consists of pieces of lump and body meat. This crab meat (Portunus spp) is available year round.&nbsp;50% Premium Lump and 50% Special Lump pieces.</p>
",4032035,10073994004481,73994320355,"<p>Best used in crab cakes, soups and stuffing.</p>
","<p>CRAB MEAT (PORTUNUS SPP). CONTAINS SODIUM ACID PYROPHOSPHATE TO PREVENT THE FORMATION OF STRUVITE CRYSTALS.</p>
",Broken lumps and body meat,N/A x 3.25 x 3.5,6 Cups,"<ul>
	<li>From steamed live crabs for better flavor and texture</li>
	<li>Black light inspected to remove shell, making it virtually shell-free</li>
	<li>Year round production with&nbsp;dependable supply</li>
</ul>
","India, Thailand, Indonesia, Philippines, Vietnam",,Lump,"Retail - Super Market,Retail - Warehouse Club",,Handy Seafood,PELAGICUS,8 OZ.,Crab Meat,"DNA,NFI Crab Council,Ready to Eat",Retail,Crustacean Shellfish
1902031,Plant-based Crabless Cake,"<p>Handy’s Plant-based Crabless Cake serves the fast-growing flexitarian consumer market. Made with vegan ingredients and has 8 grams of plant-based protein per serving. The Crabless Cake is entrée-sized with a crab cake like texture, and a savory Maryland-style flavor complemented with red and green peppers, and onions.</p>
",1902031,10073994004474,73994020330,"<p style=""text-align:start""><meta charset=""UTF-8"" />SUGGESTED COOKING INSTRUCTIONS<br />
The Crabless Cakes contained in this package are par-fried and should be cooked thoroughly to 165 °F. Depending on the number of portions prepared and temperature variances, heating times may need adjustment. Remove product from packaging. Avoid overcooking or undercooking, cook to a light golden brown.&nbsp;</p>

<p style=""text-align:start""><br />
BAKE: Preheat oven. Spray or coat pan with oil. Place the cakes on pan and place pan on the middle rack of oven.&nbsp;<br />
• FROM FROZEN: 375°F for 10 minutes, flip and cook for an additional 8 minutes<br />
• Cooking from thawed is not recommended&nbsp;</p>

<p style=""text-align:start""><br />
AIR FRY: Spray basket with oil and place the cakes in the basket. Set fryer at 370 °F.<br />
•FROM FROZEN: for 17 minutes<br />
• Cooking from thawed is not recommended&nbsp;</p>

<p style=""text-align:start""><br />
DEEP FRY: Heat oil to 350 °F.<br />
• FROM FROZEN: for 6 minutes<br />
• Cooking from thawed is not recommended&nbsp;</p>

<p style=""text-align:start""><br />
Caution: Pan and Product Will Be Hot.</p>
","<p><meta charset=""UTF-8"" />INGREDIENTS: SAUCE (FULLY REFINED SOYBEAN OIL, WATER, VINEGAR, SUGAR, SOY PROTEIN CONCENTRATE, MODIFIED CORN STARCH, SALT, LEMON JUICE CONCENTRATE, XANTHAN GUM, TAPIOCA STARCH), BATTER (WATER, UNBLEACHED WHEAT FLOUR, SALT, CORN FLOUR, MODIFIED TAPIOCA STARCH, SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, XANTHAN GUM), BREAD CRUMBS (UNBLEACHED WHEAT FLOUR, SALT, YEAST), TEXTURED WHEAT PROTEIN (WATER, WHEAT PROTEIN, WHEAT FLOUR), ONIONS, GREEN PEPPERS, RED PEPPERS, YELLOW MUSTARD (DISTILLED VINEGAR, WATER, MUSTARD SEED, SALT, TURMERIC, PAPRIKA, SPICE, NATURAL FLAVORS, GARLIC POWDER), SEASONING (CELERY SALT [SALT, CELERY SEED], SPICES [INCLUDING RED PEPPER AND BLACK PEPPER], PAPRIKA), YEAST EXTRACT (YEAST EXTRACT, DHA ALGAL OIL), CORN STARCH, GARLIC POWDER, ONION POWDER, SPICES, PARSLEY. PAR-FRIED IN FULLY REFINED SOYBEAN OIL.</p>

<p><br />
CONTAINS: WHEAT AND SOY.&nbsp;</p>
",,"6.53 x 9.56 x 2.77""",4 cartons,"<ul>
	<li><strong>PLANT-BASED PROTEIN:</strong>&nbsp;Packed with 8 grams of plant-based protein per serving</li>
	<li><strong>CHOLESTEROL-FREE:</strong>&nbsp;A healthy option for your menu</li>
	<li><strong>EASY PREPARATION:</strong>&nbsp; Freezer to Fryer or Freezer to Oven</li>
	<li><strong>VALUED-PRICED: </strong>Affordable for all menu types</li>
	<li><strong>SMALL-BATCH PRODUCTION:</strong> For highest quality control</li>
</ul>
",Indonesia,"Bake,Broil,Deep Fry",,"Business & Industry,Education,Education - Colleges and Universities,Education - K-12 School,Foodservice Segment,Healthcare - Long Term Care,Healthcare - Senior Living Restaurants,Healthcare – Hospitals,On-site - Travel and Leisure,On-site – Casinos,On-site – Lodging,Other – Catering,Other – Commissary,Other – Vending,Restaurants - Casual Dining,Restaurants - Fast Casual,Restaurants - Fine Dining,Restaurants - Quick Service,Restaurants – Catering,Restaurants – Midscale","Add-on,Appetizer,Breakfast,Brunch,Dinner,Entrée,Lunch,Snack",Handy Seafood,,3 OZ. +,"Crab Cakes,Healthy,Other",,"Foodservice, Retail Service Deli",
